transaction_id,sale_amount,transaction_date,transaction_time,transaction_timestamp,avg_temp,min_temp,max_temp
2359,2.5,2019-04-05,07:00:26,2019-04-05T07:00:26Z,4.2,3.5,6.1
2361,3,2019-04-05,07:26:29,2019-04-05T07:26:29Z,4.2,3.5,6.1
2384,7.5,2019-04-05,18:04:33,2019-04-05T18:04:33Z,4.2,3.5,6.1
2397,6,2019-04-05,11:39:09,2019-04-05T11:39:09Z,4.2,3.5,6.1
2397,3.75,2019-04-05,11:39:09,2019-04-05T11:39:09Z,4.2,3.5,6.1
2398,2.5,2019-04-05,08:56:37,2019-04-05T08:56:37Z,4.2,3.5,6.1
2398,3.75,2019-04-05,08:56:37,2019-04-05T08:56:37Z,4.2,3.5,6.1
2407,2.55,2019-04-05,11:32:21,2019-04-05T11:32:21Z,4.2,3.5,6.1
2411,3,2019-04-05,07:56:31,2019-04-05T07:56:31Z,4.2,3.5,6.1
2419,3,2019-04-05,07:58:56,2019-04-05T07:58:56Z,4.2,3.5,6.1
2419,3.75,2019-04-05,07:58:56,2019-04-05T07:58:56Z,4.2,3.5,6.1
2424,3,2019-04-05,15:30:31,2019-04-05T15:30:31Z,4.2,3.5,6.1
2425,8,2019-04-05,14:14:14,2019-04-05T14:14:14Z,4.2,3.5,6.1
2436,6,2019-04-05,17:10:14,2019-04-05T17:10:14Z,4.2,3.5,6.1
2437,4.25,2019-04-05,10:40:16,2019-04-05T10:40:16Z,4.2,3.5,6.1
2438,3.5,2019-04-05,11:31:57,2019-04-05T11:31:57Z,4.2,3.5,6.1
2438,3.75,2019-04-05,11:31:57,2019-04-05T11:31:57Z,4.2,3.5,6.1
2446,6,2019-04-05,07:04:02,2019-04-05T07:04:02Z,4.2,3.5,6.1
2449,6,2019-04-05,13:04:42,2019-04-05T13:04:42Z,4.2,3.5,6.1
2457,3,2019-04-05,16:46:16,2019-04-05T16:46:16Z,4.2,3.5,6.1
2467,4.25,2019-04-05,10:33:51,2019-04-05T10:33:51Z,4.2,3.5,6.1
2470,4,2019-04-05,09:28:14,2019-04-05T09:28:14Z,4.2,3.5,6.1
2473,4,2019-04-05,16:54:47,2019-04-05T16:54:47Z,4.2,3.5,6.1
2473,3.5,2019-04-05,16:54:47,2019-04-05T16:54:47Z,4.2,3.5,6.1
2484,2.5,2019-04-05,12:29:11,2019-04-05T12:29:11Z,4.2,3.5,6.1
2484,3.5,2019-04-05,12:29:11,2019-04-05T12:29:11Z,4.2,3.5,6.1
2489,4,2019-04-05,08:25:08,2019-04-05T08:25:08Z,4.2,3.5,6.1
2502,2.5,2019-04-05,17:03:46,2019-04-05T17:03:46Z,4.2,3.5,6.1
2504,2.5,2019-04-05,16:49:20,2019-04-05T16:49:20Z,4.2,3.5,6.1
2505,6,2019-04-05,17:37:07,2019-04-05T17:37:07Z,4.2,3.5,6.1
2505,3.75,2019-04-05,17:37:07,2019-04-05T17:37:07Z,4.2,3.5,6.1
2518,6,2019-04-05,15:21:39,2019-04-05T15:21:39Z,4.2,3.5,6.1
2518,3.5,2019-04-05,15:21:39,2019-04-05T15:21:39Z,4.2,3.5,6.1
13,7.5,2019-04-06,18:26:46,2019-04-06T18:26:46Z,11.3,4.0,19.4
20,5,2019-04-06,10:36:55,2019-04-06T10:36:55Z,11.3,4.0,19.4
20,3.75,2019-04-06,10:36:55,2019-04-06T10:36:55Z,11.3,4.0,19.4
22,2.5,2019-04-06,17:23:47,2019-04-06T17:23:47Z,11.3,4.0,19.4
22,3.5,2019-04-06,17:23:47,2019-04-06T17:23:47Z,11.3,4.0,19.4
25,8.5,2019-04-06,13:59:10,2019-04-06T13:59:10Z,11.3,4.0,19.4
28,3.75,2019-04-06,11:24:05,2019-04-06T11:24:05Z,11.3,4.0,19.4
36,2.5,2019-04-06,08:35:34,2019-04-06T08:35:34Z,11.3,4.0,19.4
36,3.25,2019-04-06,08:35:34,2019-04-06T08:35:34Z,11.3,4.0,19.4
40,6,2019-04-06,13:44:08,2019-04-06T13:44:08Z,11.3,4.0,19.4
65,4.4,2019-04-06,12:27:20,2019-04-06T12:27:20Z,11.3,4.0,19.4
84,4.9,2019-04-06,09:04:47,2019-04-06T09:04:47Z,11.3,4.0,19.4
86,2.55,2019-04-06,15:59:08,2019-04-06T15:59:08Z,11.3,4.0,19.4
115,6.2,2019-04-06,14:20:10,2019-04-06T14:20:10Z,11.3,4.0,19.4
121,5,2019-04-06,10:01:44,2019-04-06T10:01:44Z,11.3,4.0,19.4
122,6,2019-04-06,08:16:56,2019-04-06T08:16:56Z,11.3,4.0,19.4
125,4.75,2019-04-06,08:19:26,2019-04-06T08:19:26Z,11.3,4.0,19.4
132,4,2019-04-06,14:01:32,2019-04-06T14:01:32Z,11.3,4.0,19.4
143,3,2019-04-06,09:45:43,2019-04-06T09:45:43Z,11.3,4.0,19.4
154,3.1,2019-04-06,14:59:56,2019-04-06T14:59:56Z,11.3,4.0,19.4
159,4.25,2019-04-06,15:40:57,2019-04-06T15:40:57Z,11.3,4.0,19.4
161,6,2019-04-06,08:56:13,2019-04-06T08:56:13Z,11.3,4.0,19.4
166,2,2019-04-06,07:43:51,2019-04-06T07:43:51Z,11.3,4.0,19.4
171,5,2019-04-06,12:58:02,2019-04-06T12:58:02Z,11.3,4.0,19.4
173,3,2019-04-06,10:55:28,2019-04-06T10:55:28Z,11.3,4.0,19.4
189,2.55,2019-04-06,13:23:59,2019-04-06T13:23:59Z,11.3,4.0,19.4
192,6,2019-04-06,17:52:40,2019-04-06T17:52:40Z,11.3,4.0,19.4
213,6,2019-04-06,16:55:28,2019-04-06T16:55:28Z,11.3,4.0,19.4
215,2,2019-04-06,16:11:12,2019-04-06T16:11:12Z,11.3,4.0,19.4
215,3.25,2019-04-06,16:11:12,2019-04-06T16:11:12Z,11.3,4.0,19.4
224,3.5,2019-04-06,15:14:15,2019-04-06T15:14:15Z,11.3,4.0,19.4
224,3.75,2019-04-06,15:14:15,2019-04-06T15:14:15Z,11.3,4.0,19.4
226,3,2019-04-06,09:21:16,2019-04-06T09:21:16Z,11.3,4.0,19.4
234,6.2,2019-04-06,14:48:22,2019-04-06T14:48:22Z,11.3,4.0,19.4
237,5,2019-04-06,16:40:02,2019-04-06T16:40:02Z,11.3,4.0,19.4
238,2.45,2019-04-06,09:02:51,2019-04-06T09:02:51Z,11.3,4.0,19.4
240,8.5,2019-04-06,08:13:18,2019-04-06T08:13:18Z,11.3,4.0,19.4
241,6,2019-04-06,08:30:10,2019-04-06T08:30:10Z,11.3,4.0,19.4
242,4,2019-04-06,12:40:39,2019-04-06T12:40:39Z,11.3,4.0,19.4
242,3.75,2019-04-06,12:40:39,2019-04-06T12:40:39Z,11.3,4.0,19.4
243,3.75,2019-04-06,13:26:31,2019-04-06T13:26:31Z,11.3,4.0,19.4
246,5,2019-04-06,16:50:11,2019-04-06T16:50:11Z,11.3,4.0,19.4
259,5,2019-04-06,08:02:57,2019-04-06T08:02:57Z,11.3,4.0,19.4
260,3,2019-04-06,15:06:12,2019-04-06T15:06:12Z,11.3,4.0,19.4
262,6,2019-04-06,17:39:55,2019-04-06T17:39:55Z,11.3,4.0,19.4
263,6,2019-04-06,16:37:27,2019-04-06T16:37:27Z,11.3,4.0,19.4
264,6.2,2019-04-06,16:13:18,2019-04-06T16:13:18Z,11.3,4.0,19.4
272,5,2019-04-06,16:35:32,2019-04-06T16:35:32Z,11.3,4.0,19.4
273,2.2,2019-04-06,18:11:24,2019-04-06T18:11:24Z,11.3,4.0,19.4
275,4,2019-04-06,12:14:55,2019-04-06T12:14:55Z,11.3,4.0,19.4
275,3.25,2019-04-06,12:14:55,2019-04-06T12:14:55Z,11.3,4.0,19.4
285,4,2019-04-06,08:30:19,2019-04-06T08:30:19Z,11.3,4.0,19.4
296,2.5,2019-04-06,14:48:20,2019-04-06T14:48:20Z,11.3,4.0,19.4
301,6.2,2019-04-06,08:33:25,2019-04-06T08:33:25Z,11.3,4.0,19.4
302,6,2019-04-06,18:27:33,2019-04-06T18:27:33Z,11.3,4.0,19.4
306,5,2019-04-06,07:04:43,2019-04-06T07:04:43Z,11.3,4.0,19.4
312,2.5,2019-04-06,11:48:02,2019-04-06T11:48:02Z,11.3,4.0,19.4
316,4.25,2019-04-06,14:18:01,2019-04-06T14:18:01Z,11.3,4.0,19.4
320,6.2,2019-04-06,08:03:59,2019-04-06T08:03:59Z,11.3,4.0,19.4
329,7.5,2019-04-06,18:01:58,2019-04-06T18:01:58Z,11.3,4.0,19.4
331,6,2019-04-06,12:39:00,2019-04-06T12:39:00Z,11.3,4.0,19.4
331,3.75,2019-04-06,12:39:00,2019-04-06T12:39:00Z,11.3,4.0,19.4
338,5,2019-04-06,17:29:38,2019-04-06T17:29:38Z,11.3,4.0,19.4
355,3,2019-04-06,08:07:51,2019-04-06T08:07:51Z,11.3,4.0,19.4
356,6,2019-04-06,10:06:00,2019-04-06T10:06:00Z,11.3,4.0,19.4
356,3.25,2019-04-06,10:06:00,2019-04-06T10:06:00Z,11.3,4.0,19.4
359,2.5,2019-04-06,11:22:26,2019-04-06T11:22:26Z,11.3,4.0,19.4
359,3.5,2019-04-06,11:22:26,2019-04-06T11:22:26Z,11.3,4.0,19.4
361,7,2019-04-06,11:24:49,2019-04-06T11:24:49Z,11.3,4.0,19.4
368,3.5,2019-04-06,16:32:42,2019-04-06T16:32:42Z,11.3,4.0,19.4
373,3,2019-04-06,09:53:27,2019-04-06T09:53:27Z,11.3,4.0,19.4
375,2,2019-04-06,13:38:41,2019-04-06T13:38:41Z,11.3,4.0,19.4
376,3,2019-04-06,08:50:34,2019-04-06T08:50:34Z,11.3,4.0,19.4
387,7.5,2019-04-06,11:07:57,2019-04-06T11:07:57Z,11.3,4.0,19.4
387,3.75,2019-04-06,11:07:57,2019-04-06T11:07:57Z,11.3,4.0,19.4
388,4.25,2019-04-06,12:15:03,2019-04-06T12:15:03Z,11.3,4.0,19.4
392,2.45,2019-04-06,09:51:49,2019-04-06T09:51:49Z,11.3,4.0,19.4
396,9,2019-04-06,15:28:46,2019-04-06T15:28:46Z,11.3,4.0,19.4
401,5,2019-04-06,13:49:35,2019-04-06T13:49:35Z,11.3,4.0,19.4
403,2.2,2019-04-06,15:01:07,2019-04-06T15:01:07Z,11.3,4.0,19.4
412,3.1,2019-04-06,18:19:15,2019-04-06T18:19:15Z,11.3,4.0,19.4
413,4.25,2019-04-06,11:59:23,2019-04-06T11:59:23Z,11.3,4.0,19.4
439,4.75,2019-04-06,09:04:17,2019-04-06T09:04:17Z,11.3,4.0,19.4
444,4.5,2019-04-06,14:58:47,2019-04-06T14:58:47Z,11.3,4.0,19.4
488,8.5,2019-04-06,09:10:12,2019-04-06T09:10:12Z,11.3,4.0,19.4
499,8.5,2019-04-06,08:13:41,2019-04-06T08:13:41Z,11.3,4.0,19.4
499,3.25,2019-04-06,08:13:41,2019-04-06T08:13:41Z,11.3,4.0,19.4
501,4,2019-04-06,16:06:32,2019-04-06T16:06:32Z,11.3,4.0,19.4
501,3.25,2019-04-06,16:06:32,2019-04-06T16:06:32Z,11.3,4.0,19.4
504,2.2,2019-04-06,15:59:48,2019-04-06T15:59:48Z,11.3,4.0,19.4
506,3,2019-04-06,16:15:30,2019-04-06T16:15:30Z,11.3,4.0,19.4
524,9,2019-04-06,15:46:56,2019-04-06T15:46:56Z,11.3,4.0,19.4
555,5,2019-04-06,07:36:54,2019-04-06T07:36:54Z,11.3,4.0,19.4
562,6,2019-04-06,08:06:43,2019-04-06T08:06:43Z,11.3,4.0,19.4
567,3,2019-04-06,14:16:43,2019-04-06T14:16:43Z,11.3,4.0,19.4
567,3.75,2019-04-06,14:16:43,2019-04-06T14:16:43Z,11.3,4.0,19.4
568,2.2,2019-04-06,08:44:01,2019-04-06T08:44:01Z,11.3,4.0,19.4
572,3,2019-04-06,09:01:27,2019-04-06T09:01:27Z,11.3,4.0,19.4
577,7.5,2019-04-06,15:14:29,2019-04-06T15:14:29Z,11.3,4.0,19.4
582,3.5,2019-04-06,18:14:46,2019-04-06T18:14:46Z,11.3,4.0,19.4
584,2.5,2019-04-06,15:04:05,2019-04-06T15:04:05Z,11.3,4.0,19.4
586,3.75,2019-04-06,16:37:35,2019-04-06T16:37:35Z,11.3,4.0,19.4
598,6,2019-04-06,16:28:02,2019-04-06T16:28:02Z,11.3,4.0,19.4
599,2.2,2019-04-06,11:08:07,2019-04-06T11:08:07Z,11.3,4.0,19.4
607,2,2019-04-06,15:24:39,2019-04-06T15:24:39Z,11.3,4.0,19.4
611,8.5,2019-04-06,15:28:32,2019-04-06T15:28:32Z,11.3,4.0,19.4
622,4.25,2019-04-06,18:08:26,2019-04-06T18:08:26Z,11.3,4.0,19.4
623,3,2019-04-06,12:58:16,2019-04-06T12:58:16Z,11.3,4.0,19.4
624,7.5,2019-04-06,07:59:54,2019-04-06T07:59:54Z,11.3,4.0,19.4
624,4.5,2019-04-06,07:59:54,2019-04-06T07:59:54Z,11.3,4.0,19.4
642,5,2019-04-06,17:06:49,2019-04-06T17:06:49Z,11.3,4.0,19.4
654,3.5,2019-04-06,16:00:30,2019-04-06T16:00:30Z,11.3,4.0,19.4
657,5,2019-04-06,12:48:08,2019-04-06T12:48:08Z,11.3,4.0,19.4
660,2.5,2019-04-06,16:42:21,2019-04-06T16:42:21Z,11.3,4.0,19.4
672,4.4,2019-04-06,15:18:55,2019-04-06T15:18:55Z,11.3,4.0,19.4
673,2.2,2019-04-06,13:07:59,2019-04-06T13:07:59Z,11.3,4.0,19.4
675,5.1,2019-04-06,11:56:39,2019-04-06T11:56:39Z,11.3,4.0,19.4
677,3.75,2019-04-06,10:15:56,2019-04-06T10:15:56Z,11.3,4.0,19.4
690,5,2019-04-06,15:43:22,2019-04-06T15:43:22Z,11.3,4.0,19.4
691,5,2019-04-06,07:04:01,2019-04-06T07:04:01Z,11.3,4.0,19.4
691,3,2019-04-06,07:04:01,2019-04-06T07:04:01Z,11.3,4.0,19.4
695,5,2019-04-06,12:31:33,2019-04-06T12:31:33Z,11.3,4.0,19.4
697,4.4,2019-04-06,10:59:47,2019-04-06T10:59:47Z,11.3,4.0,19.4
700,6,2019-04-06,16:09:48,2019-04-06T16:09:48Z,11.3,4.0,19.4
704,3.75,2019-04-06,12:36:47,2019-04-06T12:36:47Z,11.3,4.0,19.4
705,2.45,2019-04-06,10:37:50,2019-04-06T10:37:50Z,11.3,4.0,19.4
706,2.5,2019-04-06,14:15:04,2019-04-06T14:15:04Z,11.3,4.0,19.4
709,5,2019-04-06,17:25:38,2019-04-06T17:25:38Z,11.3,4.0,19.4
724,7,2019-04-06,08:03:42,2019-04-06T08:03:42Z,11.3,4.0,19.4
726,5,2019-04-06,17:52:25,2019-04-06T17:52:25Z,11.3,4.0,19.4
732,6,2019-04-06,11:27:25,2019-04-06T11:27:25Z,11.3,4.0,19.4
736,4.25,2019-04-06,14:07:44,2019-04-06T14:07:44Z,11.3,4.0,19.4
738,3,2019-04-06,11:09:29,2019-04-06T11:09:29Z,11.3,4.0,19.4
745,7,2019-04-06,10:02:17,2019-04-06T10:02:17Z,11.3,4.0,19.4
745,3.25,2019-04-06,10:02:17,2019-04-06T10:02:17Z,11.3,4.0,19.4
748,7,2019-04-06,10:09:17,2019-04-06T10:09:17Z,11.3,4.0,19.4
768,6,2019-04-06,10:35:27,2019-04-06T10:35:27Z,11.3,4.0,19.4
773,7.5,2019-04-06,13:13:46,2019-04-06T13:13:46Z,11.3,4.0,19.4
776,7,2019-04-06,10:44:01,2019-04-06T10:44:01Z,11.3,4.0,19.4
781,2.5,2019-04-06,08:11:08,2019-04-06T08:11:08Z,11.3,4.0,19.4
803,3.1,2019-04-06,09:15:48,2019-04-06T09:15:48Z,11.3,4.0,19.4
804,3,2019-04-06,13:02:37,2019-04-06T13:02:37Z,11.3,4.0,19.4
805,2.5,2019-04-06,13:43:46,2019-04-06T13:43:46Z,11.3,4.0,19.4
805,4.5,2019-04-06,13:43:46,2019-04-06T13:43:46Z,11.3,4.0,19.4
806,3,2019-04-06,16:49:52,2019-04-06T16:49:52Z,11.3,4.0,19.4
811,5,2019-04-06,17:38:48,2019-04-06T17:38:48Z,11.3,4.0,19.4
819,3,2019-04-06,17:00:54,2019-04-06T17:00:54Z,11.3,4.0,19.4
819,3.75,2019-04-06,17:00:54,2019-04-06T17:00:54Z,11.3,4.0,19.4
821,3.75,2019-04-06,13:22:12,2019-04-06T13:22:12Z,11.3,4.0,19.4
821,3.5,2019-04-06,13:22:12,2019-04-06T13:22:12Z,11.3,4.0,19.4
828,2.5,2019-04-06,15:02:13,2019-04-06T15:02:13Z,11.3,4.0,19.4
831,6,2019-04-06,13:00:29,2019-04-06T13:00:29Z,11.3,4.0,19.4
834,3.75,2019-04-06,12:11:57,2019-04-06T12:11:57Z,11.3,4.0,19.4
838,4,2019-04-06,07:06:54,2019-04-06T07:06:54Z,11.3,4.0,19.4
838,3.25,2019-04-06,07:06:54,2019-04-06T07:06:54Z,11.3,4.0,19.4
841,2.5,2019-04-06,14:46:55,2019-04-06T14:46:55Z,11.3,4.0,19.4
846,5,2019-04-06,08:08:21,2019-04-06T08:08:21Z,11.3,4.0,19.4
855,4.5,2019-04-06,17:03:40,2019-04-06T17:03:40Z,11.3,4.0,19.4
855,3.25,2019-04-06,17:03:40,2019-04-06T17:03:40Z,11.3,4.0,19.4
874,3.1,2019-04-06,15:42:13,2019-04-06T15:42:13Z,11.3,4.0,19.4
881,5,2019-04-06,11:13:05,2019-04-06T11:13:05Z,11.3,4.0,19.4
882,4.25,2019-04-06,09:18:01,2019-04-06T09:18:01Z,11.3,4.0,19.4
885,7.5,2019-04-06,13:51:16,2019-04-06T13:51:16Z,11.3,4.0,19.4
888,5,2019-04-06,12:26:52,2019-04-06T12:26:52Z,11.3,4.0,19.4
890,6,2019-04-06,15:38:07,2019-04-06T15:38:07Z,11.3,4.0,19.4
892,3.75,2019-04-06,09:52:23,2019-04-06T09:52:23Z,11.3,4.0,19.4
895,4.4,2019-04-06,17:09:19,2019-04-06T17:09:19Z,11.3,4.0,19.4
900,2.5,2019-04-06,10:53:42,2019-04-06T10:53:42Z,11.3,4.0,19.4
900,3.25,2019-04-06,10:53:42,2019-04-06T10:53:42Z,11.3,4.0,19.4
902,2.5,2019-04-06,13:40:47,2019-04-06T13:40:47Z,11.3,4.0,19.4
910,2.5,2019-04-06,12:23:22,2019-04-06T12:23:22Z,11.3,4.0,19.4
917,3,2019-04-06,17:35:23,2019-04-06T17:35:23Z,11.3,4.0,19.4
918,4,2019-04-06,13:49:50,2019-04-06T13:49:50Z,11.3,4.0,19.4
918,4.5,2019-04-06,13:49:50,2019-04-06T13:49:50Z,11.3,4.0,19.4
922,3.5,2019-04-06,10:12:39,2019-04-06T10:12:39Z,11.3,4.0,19.4
926,7.5,2019-04-06,16:32:58,2019-04-06T16:32:58Z,11.3,4.0,19.4
927,6.2,2019-04-06,07:26:14,2019-04-06T07:26:14Z,11.3,4.0,19.4
937,3,2019-04-06,07:34:45,2019-04-06T07:34:45Z,11.3,4.0,19.4
940,3.5,2019-04-06,16:19:44,2019-04-06T16:19:44Z,11.3,4.0,19.4
961,5,2019-04-06,12:15:50,2019-04-06T12:15:50Z,11.3,4.0,19.4
962,3,2019-04-06,10:03:22,2019-04-06T10:03:22Z,11.3,4.0,19.4
967,6,2019-04-06,08:02:54,2019-04-06T08:02:54Z,11.3,4.0,19.4
989,3,2019-04-06,07:21:22,2019-04-06T07:21:22Z,11.3,4.0,19.4
992,2.5,2019-04-06,18:00:50,2019-04-06T18:00:50Z,11.3,4.0,19.4
992,3.25,2019-04-06,18:00:50,2019-04-06T18:00:50Z,11.3,4.0,19.4
993,6,2019-04-06,14:22:10,2019-04-06T14:22:10Z,11.3,4.0,19.4
1001,2.55,2019-04-06,16:33:07,2019-04-06T16:33:07Z,11.3,4.0,19.4
1004,7,2019-04-06,17:33:47,2019-04-06T17:33:47Z,11.3,4.0,19.4
1005,8.5,2019-04-06,11:26:14,2019-04-06T11:26:14Z,11.3,4.0,19.4
1006,4,2019-04-06,10:55:45,2019-04-06T10:55:45Z,11.3,4.0,19.4
1010,3,2019-04-06,16:06:24,2019-04-06T16:06:24Z,11.3,4.0,19.4
1014,5,2019-04-06,11:43:05,2019-04-06T11:43:05Z,11.3,4.0,19.4
1014,3,2019-04-06,11:43:05,2019-04-06T11:43:05Z,11.3,4.0,19.4
1016,8.5,2019-04-06,07:12:33,2019-04-06T07:12:33Z,11.3,4.0,19.4
1019,2,2019-04-06,14:10:39,2019-04-06T14:10:39Z,11.3,4.0,19.4
1025,2.5,2019-04-06,15:47:20,2019-04-06T15:47:20Z,11.3,4.0,19.4
1025,3.25,2019-04-06,15:47:20,2019-04-06T15:47:20Z,11.3,4.0,19.4
1066,2.55,2019-04-06,15:04:15,2019-04-06T15:04:15Z,11.3,4.0,19.4
1068,6,2019-04-06,11:14:35,2019-04-06T11:14:35Z,11.3,4.0,19.4
1069,3,2019-04-06,15:14:56,2019-04-06T15:14:56Z,11.3,4.0,19.4
1076,3.1,2019-04-06,07:02:23,2019-04-06T07:02:23Z,11.3,4.0,19.4
1076,3.75,2019-04-06,07:02:23,2019-04-06T07:02:23Z,11.3,4.0,19.4
1079,6,2019-04-06,07:38:51,2019-04-06T07:38:51Z,11.3,4.0,19.4
1079,3.25,2019-04-06,07:38:51,2019-04-06T07:38:51Z,11.3,4.0,19.4
1080,9,2019-04-06,18:09:01,2019-04-06T18:09:01Z,11.3,4.0,19.4
1087,4.5,2019-04-06,16:55:16,2019-04-06T16:55:16Z,11.3,4.0,19.4
1087,3.5,2019-04-06,16:55:16,2019-04-06T16:55:16Z,11.3,4.0,19.4
1088,6,2019-04-06,08:00:14,2019-04-06T08:00:14Z,11.3,4.0,19.4
1089,3.75,2019-04-06,15:18:26,2019-04-06T15:18:26Z,11.3,4.0,19.4
1092,2.5,2019-04-06,12:57:30,2019-04-06T12:57:30Z,11.3,4.0,19.4
1124,5.1,2019-04-06,07:50:03,2019-04-06T07:50:03Z,11.3,4.0,19.4
1133,7,2019-04-06,07:34:50,2019-04-06T07:34:50Z,11.3,4.0,19.4
1133,3.25,2019-04-06,07:34:50,2019-04-06T07:34:50Z,11.3,4.0,19.4
1138,2.2,2019-04-06,18:11:34,2019-04-06T18:11:34Z,11.3,4.0,19.4
1146,5,2019-04-06,13:36:15,2019-04-06T13:36:15Z,11.3,4.0,19.4
1152,8,2019-04-06,14:41:18,2019-04-06T14:41:18Z,11.3,4.0,19.4
1152,3,2019-04-06,14:41:18,2019-04-06T14:41:18Z,11.3,4.0,19.4
1156,5,2019-04-06,12:26:43,2019-04-06T12:26:43Z,11.3,4.0,19.4
1162,3,2019-04-06,15:12:10,2019-04-06T15:12:10Z,11.3,4.0,19.4
1164,3,2019-04-06,11:39:48,2019-04-06T11:39:48Z,11.3,4.0,19.4
1164,3.75,2019-04-06,11:39:48,2019-04-06T11:39:48Z,11.3,4.0,19.4
1165,7.5,2019-04-06,16:07:08,2019-04-06T16:07:08Z,11.3,4.0,19.4
1166,6,2019-04-06,07:00:49,2019-04-06T07:00:49Z,11.3,4.0,19.4
1177,7,2019-04-06,13:01:49,2019-04-06T13:01:49Z,11.3,4.0,19.4
1186,7.5,2019-04-06,13:16:00,2019-04-06T13:16:00Z,11.3,4.0,19.4
1194,3,2019-04-06,14:25:53,2019-04-06T14:25:53Z,11.3,4.0,19.4
1219,5,2019-04-06,12:42:39,2019-04-06T12:42:39Z,11.3,4.0,19.4
1221,3,2019-04-06,14:14:59,2019-04-06T14:14:59Z,11.3,4.0,19.4
1222,2.5,2019-04-06,14:37:01,2019-04-06T14:37:01Z,11.3,4.0,19.4
1222,3.25,2019-04-06,14:37:01,2019-04-06T14:37:01Z,11.3,4.0,19.4
1230,7.5,2019-04-06,10:11:45,2019-04-06T10:11:45Z,11.3,4.0,19.4
1231,9.5,2019-04-06,09:23:19,2019-04-06T09:23:19Z,11.3,4.0,19.4
1234,2.45,2019-04-06,15:38:40,2019-04-06T15:38:40Z,11.3,4.0,19.4
1234,3.25,2019-04-06,15:38:40,2019-04-06T15:38:40Z,11.3,4.0,19.4
1238,3,2019-04-06,15:10:27,2019-04-06T15:10:27Z,11.3,4.0,19.4
1239,5,2019-04-06,07:02:58,2019-04-06T07:02:58Z,11.3,4.0,19.4
1243,6,2019-04-06,12:39:06,2019-04-06T12:39:06Z,11.3,4.0,19.4
1245,3,2019-04-06,17:54:29,2019-04-06T17:54:29Z,11.3,4.0,19.4
1248,3,2019-04-06,07:09:28,2019-04-06T07:09:28Z,11.3,4.0,19.4
1261,3.5,2019-04-06,08:37:11,2019-04-06T08:37:11Z,11.3,4.0,19.4
1268,6,2019-04-06,17:08:05,2019-04-06T17:08:05Z,11.3,4.0,19.4
1272,2.5,2019-04-06,09:57:24,2019-04-06T09:57:24Z,11.3,4.0,19.4
1273,3.5,2019-04-06,17:59:58,2019-04-06T17:59:58Z,11.3,4.0,19.4
1274,3,2019-04-06,10:42:00,2019-04-06T10:42:00Z,11.3,4.0,19.4
1279,7,2019-04-06,15:05:15,2019-04-06T15:05:15Z,11.3,4.0,19.4
1285,2.5,2019-04-06,13:06:38,2019-04-06T13:06:38Z,11.3,4.0,19.4
1310,7.5,2019-04-06,17:14:22,2019-04-06T17:14:22Z,11.3,4.0,19.4
1316,5,2019-04-06,17:40:03,2019-04-06T17:40:03Z,11.3,4.0,19.4
1322,5,2019-04-06,10:01:44,2019-04-06T10:01:44Z,11.3,4.0,19.4
1334,4.5,2019-04-06,11:43:38,2019-04-06T11:43:38Z,11.3,4.0,19.4
1335,2.5,2019-04-06,13:49:58,2019-04-06T13:49:58Z,11.3,4.0,19.4
1339,7.5,2019-04-06,10:32:24,2019-04-06T10:32:24Z,11.3,4.0,19.4
1351,5,2019-04-06,12:35:36,2019-04-06T12:35:36Z,11.3,4.0,19.4
1356,2.5,2019-04-06,14:35:04,2019-04-06T14:35:04Z,11.3,4.0,19.4
1357,5,2019-04-06,14:29:05,2019-04-06T14:29:05Z,11.3,4.0,19.4
1360,3.75,2019-04-06,17:24:31,2019-04-06T17:24:31Z,11.3,4.0,19.4
1361,2.5,2019-04-06,09:46:40,2019-04-06T09:46:40Z,11.3,4.0,19.4
1361,3.5,2019-04-06,09:46:40,2019-04-06T09:46:40Z,11.3,4.0,19.4
1365,2.45,2019-04-06,13:29:18,2019-04-06T13:29:18Z,11.3,4.0,19.4
1370,7,2019-04-06,09:19:08,2019-04-06T09:19:08Z,11.3,4.0,19.4
1370,3.25,2019-04-06,09:19:08,2019-04-06T09:19:08Z,11.3,4.0,19.4
1372,3,2019-04-06,17:21:46,2019-04-06T17:21:46Z,11.3,4.0,19.4
1373,9.5,2019-04-06,17:33:32,2019-04-06T17:33:32Z,11.3,4.0,19.4
1373,4.5,2019-04-06,17:33:32,2019-04-06T17:33:32Z,11.3,4.0,19.4
1375,2.5,2019-04-06,16:32:16,2019-04-06T16:32:16Z,11.3,4.0,19.4
1377,4.75,2019-04-06,16:02:32,2019-04-06T16:02:32Z,11.3,4.0,19.4
1381,4.25,2019-04-06,10:28:38,2019-04-06T10:28:38Z,11.3,4.0,19.4
1383,2,2019-04-06,09:05:58,2019-04-06T09:05:58Z,11.3,4.0,19.4
1398,9,2019-04-06,13:54:06,2019-04-06T13:54:06Z,11.3,4.0,19.4
1399,5,2019-04-06,07:53:59,2019-04-06T07:53:59Z,11.3,4.0,19.4
1399,3.5,2019-04-06,07:53:59,2019-04-06T07:53:59Z,11.3,4.0,19.4
1402,7,2019-04-06,15:10:20,2019-04-06T15:10:20Z,11.3,4.0,19.4
1405,4,2019-04-06,14:52:45,2019-04-06T14:52:45Z,11.3,4.0,19.4
